,tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,name,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
8632,5.68095961408508e+17,positive,1.0,,,Delta,jos114,0,beatriz susan gate 4 mco,"(40.7127281, -74.0060152)",2015-02-18 09:13:26 -0800,New York ,Eastern Time (US & Canada)
8633,5.6809501443523e+17,positive,1.0,,,Delta,DJSundog,0,handled question like social medium pro good practice transportation system run friendly ai,"(37.2516018, -122.3821927)",2015-02-18 09:09:40 -0800,"Pescadero, CA",
8635,5.68094681256497e+17,negative,1.0,Bad Flight,1.0,Delta,JCameronUSA,0,third flight row wife tv working,"(33.7489924, -84.3902644)",2015-02-18 09:08:21 -0800,,Atlantic Time (Canada)
8636,5.68094548141978e+17,positive,1.0,,,Delta,janinenelson009,0,wonderful thing,"(33.7751768, -118.1376354)",2015-02-18 09:07:49 -0800,"iPhone: 33.761105,-118.193817",Pacific Time (US & Canada)
8637,5.68094199586939e+17,negative,1.0,Customer Service Issue,0.6596,Delta,RoieSasson,0,personal email contact complaint know,"(25.7741728, -80.19362)",2015-02-18 09:06:26 -0800,"Miami, FL",Eastern Time (US & Canada)
8638,5.68094177394889e+17,negative,1.0,Flight Booking Problems,0.6188,Delta,MerrickRealtor,0,whats website cant access flight info,"(41.1650536, -98.0531937)",2015-02-18 09:06:21 -0800,Merrick,America/New_York
8639,5.68093784417952e+17,neutral,0.6685,,0.0,Delta,CFMcG,0,thought,"(40.7896239, -73.9598939)",2015-02-18 09:04:47 -0800,Manhattan,Eastern Time (US & Canada)
8640,5.68091845848232e+17,positive,1.0,,,Delta,JDesca01,0,flight booking problem flight dc visit easter weekend started difficult ended well guy big fan,"(42.3554334, -71.060511)",2015-02-18 08:57:05 -0800,Boston,Eastern Time (US & Canada)
8642,5.68090890549375e+17,positive,0.7139,,,Delta,cristinaroe,0,flyfi thank seattle udub come,"(33.6170092, -117.9294401)",2015-02-18 08:53:17 -0800,Newport Beach,Pacific Time (US & Canada)
8644,5.68087713972236e+17,positive,1.0,,,Delta,SullyinVA,0,great flight orlando hartford week ago great get time arrive early,"(41.1947276, -73.1307708)",2015-02-18 08:40:40 -0800,"Stratford, CT",Eastern Time (US & Canada)
8645,5.68086568059027e+17,neutral,0.7028,,,Delta,JetBlueNews,0,increase charter service cuba travel agent,"(39.7837304, -100.445882)",2015-02-18 08:36:07 -0800,USA,Sydney
8646,5.68086156899967e+17,positive,1.0,,,Delta,jos114,0,guy continue impress crew mco gate 4helped family seat issue professional,"(40.7127281, -74.0060152)",2015-02-18 08:34:28 -0800,New York ,Eastern Time (US & Canada)
8647,5.68084948948685e+17,positive,1.0,,,Delta,cristinaroe,0,loving free wifi legroom seattlebound,"(33.6170092, -117.9294401)",2015-02-18 08:29:40 -0800,Newport Beach,Pacific Time (US & Canada)
8648,5.68083588308197e+17,negative,1.0,Late Flight,1.0,Delta,duendecillita,0,missing point flight left hour late flight allowed late flight still charge 50 10hrs,"(40.7127281, -74.0060152)",2015-02-18 08:24:16 -0800,NYC,Eastern Time (US & Canada)
8649,5.68081068278075e+17,neutral,1.0,,,Delta,superhilarious,0,get leg room tonight b6 304,"(30.2711286, -97.7436995)",2015-02-18 08:14:15 -0800,,Central Time (US & Canada)
8650,5.68080730150076e+17,negative,1.0,Bad Flight,0.6889,Delta,dweezie520,0,2nd time flying jetblue year armrest tv controller doesnt work agianand thats main reason fly jetblue,"(40.7587979, -73.9623427)",2015-02-18 08:12:55 -0800,,Eastern Time (US & Canada)
8652,5.68079126462128e+17,negative,0.6391,Customer Service Issue,0.3503,Delta,AlwaysTicosGirl,0,two team serve cinnabons flight bonsinthesky,"(40.7127281, -74.0060152)",2015-02-18 08:06:32 -0800,New York City,Eastern Time (US & Canada)
8653,5.68078149231067e+17,positive,1.0,,,Delta,Rytroup,0,anything flyfi,"(33.7489924, -84.3902644)",2015-02-18 08:02:39 -0800,,Quito
8654,5.68076919146558e+17,negative,1.0,Late Flight,1.0,Delta,PaulRivera88,0,hey guy remembered lol bos flight delayed turn heat t5 feel hotter pr,"(40.7587979, -73.9623427)",2015-02-18 07:57:46 -0800,,Eastern Time (US & Canada)
8655,5.68074993856336e+17,positive,0.681,,,Delta,phil0616,0,thanks,"(27.7567667, -81.4639835)",2015-02-18 07:50:07 -0800,"Florida, USA",
8656,5.68071468312982e+17,neutral,1.0,,,Delta,JetBlueNews,0,celebrates 15year anniversary new livery,"(39.7837304, -100.445882)",2015-02-18 07:36:06 -0800,USA,Sydney
8657,5.68069392422052e+17,negative,0.6803,Customer Service Issue,0.6803,Delta,duendecillita,0,spoken 2 rep im allowed check bag tsa checkpoint guarantee talking someone,"(40.7127281, -74.0060152)",2015-02-18 07:27:52 -0800,NYC,Eastern Time (US & Canada)
8658,5.68068967098659e+17,negative,1.0,longlines,1.0,Delta,duendecillita,0,20min line stood drop bag,"(40.7127281, -74.0060152)",2015-02-18 07:26:10 -0800,NYC,Eastern Time (US & Canada)
8659,5.68068942771696e+17,positive,1.0,,,Delta,michaelpweaver,0,credit replying ill look forward hopefully one 103 flight home tonight,"(26.3100794, -80.23727)",2015-02-18 07:26:04 -0800,Parkland Fl,Eastern Time (US & Canada)
8660,5.68066927723213e+17,positive,1.0,,,Delta,SweetLilYou,0,great flight always thank great crew flight 475 travel jetblue,"[28.4261453, -81.2998841]",2015-02-18 07:18:04 -0800,Rhode Island ,Eastern Time (US & Canada)
8661,5.68066161922978e+17,negative,1.0,Late Flight,0.6424,Delta,duendecillita,0,got txt 40min sched dpt saying plane arrived jfk late flightr txt w dpt gate change 904 dpt 740 flight,"(40.7127281, -74.0060152)",2015-02-18 07:15:01 -0800,NYC,Eastern Time (US & Canada)
8662,5.68064382627922e+17,negative,1.0,Late Flight,1.0,Delta,duendecillita,0,allowed drop bag flight running 10min late flight turn left hour late flight,"(40.7127281, -74.0060152)",2015-02-18 07:07:57 -0800,NYC,Eastern Time (US & Canada)
8663,5.68064005048152e+17,positive,1.0,,,Delta,Paul_Conn,0,youre killing got smitten trueblue,"(40.7127281, -74.0060152)",2015-02-18 07:06:27 -0800,New York,Eastern Time (US & Canada)
8664,5.6805937647444e+17,negative,1.0,Customer Service Issue,1.0,Delta,fatlifeguard,0,son left ipad flight 1401 jfk fll monday called left message heard back seat 25a,"(40.5885508, -73.6582631)",2015-02-18 06:48:04 -0800,"Long Beach, NY",
8665,5.68056665821413e+17,positive,1.0,,,Delta,Paul_Conn,0,4 min response time im impressed im official trueblue jetblue get social,"(40.7127281, -74.0060152)",2015-02-18 06:37:17 -0800,New York,Eastern Time (US & Canada)
8666,5.68052101504373e+17,positive,1.0,,,Delta,kessler,0,thanks listening doesnt mean dont appreciate,"(40.7127281, -74.0060152)",2015-02-18 06:19:09 -0800,"New York, NY",Eastern Time (US & Canada)
8667,5.68051199565533e+17,negative,1.0,Customer Service Issue,0.6592,Delta,MerrickRealtor,0,taken care dropped call total half hour wait love jetblue,"(41.1650536, -98.0531937)",2015-02-18 06:15:34 -0800,Merrick,America/New_York
8668,5.68045949999661e+17,positive,1.0,,,Delta,MyPowerPose,0,thank incredible customer svc gate flight mint experience magic,"(37.7884969, -122.3558473)",2015-02-18 05:54:42 -0800,San Francisco Bay Area,Arizona
8669,5.68045766280933e+17,positive,0.6663,,0.0,Delta,noplasticshower,0,thanks next see slog jfk city go,"(41.1018669, -81.1515962)",2015-02-18 05:53:59 -0800,planet earth,
8671,5.68045397408662e+17,neutral,1.0,,,Delta,MerrickRealtor,0,lekvhg want see cost would change 430 flight,"(41.1650536, -98.0531937)",2015-02-18 05:52:31 -0800,Merrick,America/New_York
8672,5.68044610955682e+17,negative,1.0,Late Flight,0.3478,Delta,dannygilbs,0,stood last night im giving second chance im boy tweeting airline asking fly home,"(40.7127281, -74.0060152)",2015-02-18 05:49:23 -0800,"New York, NY",Eastern Time (US & Canada)
8673,5.6804297585662e+17,negative,1.0,Customer Service Issue,1.0,Delta,MerrickRealtor,0,waited 15 min got disconnect,"(41.1650536, -98.0531937)",2015-02-18 05:42:53 -0800,Merrick,America/New_York
8674,5.68041225174954e+17,positive,1.0,,,Delta,ErinMBarlow,0,huge thanks crew flight 1348 flew dca sju monday night snow could plane,"[18.22245647, -63.00369733]",2015-02-18 05:35:56 -0800,,Eastern Time (US & Canada)
8675,5.68041161652343e+17,negative,1.0,Customer Service Issue,1.0,Delta,MerrickRealtor,0,cant make change website still charged 25 dollar using phone,"(41.1650536, -98.0531937)",2015-02-18 05:35:41 -0800,Merrick,America/New_York
8676,5.68041051182617e+17,positive,1.0,,,Delta,ErinMBarlow,0,planning btw excellent service crew dca sju sxm,"[18.22245647, -63.00369733]",2015-02-18 05:35:14 -0800,,Eastern Time (US & Canada)
8677,5.68039128001937e+17,positive,1.0,,,Delta,ErinMBarlow,0,yes yes great trip thanks lift,"[18.22245747, -63.00369895]",2015-02-18 05:27:36 -0800,,Eastern Time (US & Canada)
8678,5.68036279989858e+17,positive,1.0,,,Delta,KarlMiller,1,hotspot free wifi make happy jfk itsthelittlethings,"(30.5085915, -97.6788056)",2015-02-18 05:16:17 -0800,"Round Rock, TX",Central Time (US & Canada)
8679,5.68034012930937e+17,negative,1.0,Customer Service Issue,0.6788,Delta,rjburnsva,0,agent iad compounded problem making announcement jetbluemess,"(40.7587979, -73.9623427)",2015-02-18 05:07:16 -0800,,Eastern Time (US & Canada)
8680,5.68031723004555e+17,negative,1.0,Can't Tell,0.6334,Delta,bmose14,0,head page longer exists,"(42.3554334, -71.060511)",2015-02-18 04:58:10 -0800,"Boston, MA",Eastern Time (US & Canada)
8681,5.68029763438187e+17,neutral,0.6469,,,Delta,philpete,0,deal,"(37.1289771, -84.0832646)",2015-02-18 04:50:23 -0800,London,London
8682,5.68028497001591e+17,neutral,0.6667,,,Delta,philpete,0,think well need selfie proof,"(37.1289771, -84.0832646)",2015-02-18 04:45:21 -0800,London,London
8684,5.6802744305272e+17,positive,1.0,,,Delta,philpete,0,gorgeous day hope flight back tomorrow pleasant thanks,"(37.1289771, -84.0832646)",2015-02-18 04:41:10 -0800,London,London
8685,5.68025019068109e+17,negative,1.0,Cancelled Flight,0.6545,Delta,rjburnsva,0,say update dont work dont get paid jet blue money flight argh,"(40.7587979, -73.9623427)",2015-02-18 04:31:32 -0800,,Eastern Time (US & Canada)
8686,5.68023553548923e+17,negative,0.6277,Can't Tell,0.6277,Delta,rjburnsva,0,news gate option,"(40.7587979, -73.9623427)",2015-02-18 04:25:43 -0800,,Eastern Time (US & Canada)
8687,5.6802030451087e+17,positive,0.6507,,,Delta,heyjdoan,0,okayim actually tea kinda guy anyway thanks,"(42.3750997, -71.1056157)",2015-02-18 04:12:48 -0800,"Cambridge, MA",Eastern Time (US & Canada)
8688,5.68018490331931e+17,negative,1.0,Late Flight,0.6657,Delta,rjburnsva,0,well im glad got 5 sit airport place else id rather,"(40.7587979, -73.9623427)",2015-02-18 04:05:36 -0800,,Eastern Time (US & Canada)
8689,5.68017916161085e+17,negative,0.6628,Customer Service Issue,0.357,Delta,MerrickRealtor,0,guessing call someone,"(41.1650536, -98.0531937)",2015-02-18 04:03:19 -0800,Merrick,America/New_York
8690,5.68016314457047e+17,negative,1.0,Late Flight,1.0,Delta,rjburnsva,0,730 645 scheduled,"(40.7587979, -73.9623427)",2015-02-18 03:56:57 -0800,,Eastern Time (US & Canada)
8691,5.68014845062332e+17,negative,1.0,Late Flight,1.0,Delta,rjburnsva,0,1408 iad jfk still hasnt boarded whats today excuse gon na get work,"(40.7587979, -73.9623427)",2015-02-18 03:51:06 -0800,,Eastern Time (US & Canada)
8693,5.68011010029838e+17,neutral,0.6703,,,Delta,MerrickRealtor,0,change flight already printed boarding pas,"(41.1650536, -98.0531937)",2015-02-18 03:35:52 -0800,Merrick,America/New_York
8694,5.68008802865275e+17,positive,1.0,,,Delta,KarlaBaerga,0,always pleasure,"(33.7489924, -84.3902644)",2015-02-18 03:27:06 -0800,,Quito
8696,5.67995970232795e+17,neutral,1.0,,,Delta,JetBlueNews,0,dump amex nassau news live,"(39.7837304, -100.445882)",2015-02-18 02:36:06 -0800,USA,Sydney
8697,5.67992830943224e+17,neutral,1.0,,,Delta,superstarpromo1,0,drop new video upcoming project thetakeover produced yponthebeat rt,"(40.7127281, -74.0060152)",2015-02-18 02:23:38 -0800,NYC,
8698,5.67980868997763e+17,neutral,1.0,,,Delta,JetBlueNews,0,end partnership american express,"(39.7837304, -100.445882)",2015-02-18 01:36:06 -0800,USA,Sydney
8699,5.67973066929615e+17,neutral,0.6872,,,Delta,JetBlueNews,0,mark 15th birthday blumanity paint job blog,"(39.7837304, -100.445882)",2015-02-18 01:05:06 -0800,USA,Sydney
8700,5.67965767808864e+17,neutral,1.0,,,Delta,JetBlueNews,0,ceo battle appease passenger wall street,"(39.7837304, -100.445882)",2015-02-18 00:36:05 -0800,USA,Sydney
8701,5.67950666578031e+17,neutral,1.0,,,Delta,JetBlueNews,0,change air traveler investor,"(39.7837304, -100.445882)",2015-02-17 23:36:05 -0800,USA,Sydney
8702,5.67947508208378e+17,positive,0.6764,,0.0,Delta,JJBarraza,0,finally taking lasfllsju letsgo,"(34.0536909, -118.242766)",2015-02-17 23:23:32 -0800,"Los Angeles, CA",Pacific Time (US & Canada)
8703,5.67935527481188e+17,neutral,1.0,,,Delta,ToTravelToLive,0,anywhere warm cause freezing nyc,"(40.7127281, -74.0060152)",2015-02-17 22:35:56 -0800,NYC,
8704,5.67930900731855e+17,negative,1.0,Lost Luggage,0.6667,Delta,cessymeacham,0,client got zero 32 year career never thought possible2 suitcase worth thousand italian clothing robbed,"(28.1761233, -80.5900519)",2015-02-17 22:17:33 -0800,Satellite Beach Fl.,Eastern Time (US & Canada)
8705,5.67919283419742e+17,neutral,1.0,,,Delta,Under4R,0,flight 1970 1366 1552 fly 1 way mind taking ocean approach sleep,"(42.2501425, -71.065573)",2015-02-17 21:31:23 -0800,"Milton, Massachusetts",
8706,5.67918931148685e+17,negative,1.0,Can't Tell,1.0,Delta,komal102,0,mention fact paid extra fly jetblue thinking reliable,"(42.3554334, -71.060511)",2015-02-17 21:29:59 -0800,BOSTON,Eastern Time (US & Canada)
8707,5.67918283866898e+17,negative,1.0,Customer Service Issue,1.0,Delta,komal102,0,even went airport phone hr help everyone said different thing,"(42.3554334, -71.060511)",2015-02-17 21:27:24 -0800,BOSTON,Eastern Time (US & Canada)
8708,5.67918173992911e+17,negative,1.0,Late Flight,0.6496,Delta,komal102,0,people kept saying due weather flight going directly boston even flight,"(42.3554334, -71.060511)",2015-02-17 21:26:58 -0800,BOSTON,Eastern Time (US & Canada)
8709,5.6791789414477e+17,negative,0.6989,Flight Attendant Complaints,0.3763,Delta,komal102,0,understand everyone said different thing flight late flightr night one u got take,"(42.3554334, -71.060511)",2015-02-17 21:25:52 -0800,BOSTON,Eastern Time (US & Canada)
8710,5.67916937679884e+17,negative,1.0,Cancelled Flight,1.0,Delta,komal102,0,disappointed flight back boston pr cancelled flightledrebooked 4 next daydelayed one compensation,"(42.3554334, -71.060511)",2015-02-17 21:22:03 -0800,BOSTON,Eastern Time (US & Canada)
8712,5.67912664996786e+17,neutral,0.6557,,,Delta,JetBlueNews,0,celebrates 15year anniversary new livery digital journal,"(39.7837304, -100.445882)",2015-02-17 21:05:05 -0800,USA,Sydney
8713,5.67911142955311e+17,positive,1.0,,,Delta,thedonkeyshow,0,awe guy great cant wait travel soon,"(40.7127281, -74.0060152)",2015-02-17 20:59:02 -0800,"New York City, NY",Central Time (US & Canada)
8714,5.67910969856229e+17,positive,1.0,,,Delta,kimbetech,0,yes announced take youre thank,"(40.7127281, -74.0060152)",2015-02-17 20:58:21 -0800,NYC,Eastern Time (US & Canada)
8715,5.67907212154118e+17,positive,1.0,,,Delta,bekiweki,0,also thanks prompt reply im really impressedand youre brushing much appreciated,"(40.2337289, -111.6587085)",2015-02-17 20:43:25 -0800,"Provo, UT",Central Time (US & Canada)
8716,5.67906937423073e+17,neutral,0.6853,,0.0,Delta,bekiweki,0,booked orbitz email correct there middle party,"(40.2337289, -111.6587085)",2015-02-17 20:42:19 -0800,"Provo, UT",Central Time (US & Canada)
8717,5.67906374870528e+17,positive,0.6635,,0.0,Delta,lynn_with_an_A,1,since ive angry tweeted airline apparently read mind could bitch thank credit,"(40.6526006, -73.9497211)",2015-02-17 20:40:05 -0800,"Brooklyn, NY",Quito
8719,5.67905220828606e+17,neutral,0.6714,,0.0,Delta,bekiweki,0,thats pretty nice flight credit automatically given flight also wish lounge could sleep,"(40.2337289, -111.6587085)",2015-02-17 20:35:30 -0800,"Provo, UT",Central Time (US & Canada)
8723,5.67903653933101e+17,negative,0.6154,Customer Service Issue,0.3187,Delta,ChicDisheveled,0,shout crew flight 89 headed back big apple kept glass half full whole flight jetbluejfk,"[32.73130971, -117.20222555]",2015-02-17 20:29:16 -0800,"San Diego, CA",Arizona
8724,5.67902218059264e+17,negative,1.0,Late Flight,0.7126,Delta,bekiweki,0,make sense suck though ill stuck airport 5 hour late flight meeting,"(40.2337289, -111.6587085)",2015-02-17 20:23:34 -0800,"Provo, UT",Central Time (US & Canada)
8725,5.67899906150703e+17,positive,1.0,,,Delta,mypumpkinheads,0,thank help quick response,"(40.7587979, -73.9623427)",2015-02-17 20:14:23 -0800,,Eastern Time (US & Canada)
8726,5.67897563065512e+17,neutral,0.6421,,,Delta,JetBlueNews,0,new ceo seek right balance please passenger wall daily journal,"(39.7837304, -100.445882)",2015-02-17 20:05:04 -0800,USA,Sydney
8727,5.6789703093427e+17,neutral,1.0,,,Delta,mypumpkinheads,0,flight 705 ewr fll,"(40.7587979, -73.9623427)",2015-02-17 20:02:57 -0800,,Eastern Time (US & Canada)
8728,5.67896250013602e+17,neutral,1.0,,,Delta,SpiritED_Dixon,0,hi know pastor homeschool mom might like spirited em contact prefundia,"(39.7837304, -100.445882)",2015-02-17 19:59:51 -0800,USA,
8729,5.67895874598216e+17,neutral,1.0,,,Delta,mypumpkinheads,0,dont know u define controllableirregularity,"(40.7587979, -73.9623427)",2015-02-17 19:58:22 -0800,,Eastern Time (US & Canada)
8730,5.67895664769786e+17,negative,0.7018,Cancelled Flight,0.3814,Delta,mypumpkinheads,0,gate agent said original plane got deicing fluid engine created short took plane service,"(40.7587979, -73.9623427)",2015-02-17 19:57:32 -0800,,Eastern Time (US & Canada)
8731,5.67894002286096e+17,positive,0.6671,,0.0,Delta,fanmla1,0,big shoutout crew 2017 bosgtjfk amp 486 jfkgtroc amp gate crew c19 bos amp 6 jfk long day delay made better,"(40.7587979, -73.9623427)",2015-02-17 19:50:55 -0800,,Eastern Time (US & Canada)
8732,5.67893822585328e+17,negative,1.0,Late Flight,1.0,Delta,mypumpkinheads,0,6 hour delay supposed land 9pm 3am still boarding epicfail,"(40.7587979, -73.9623427)",2015-02-17 19:50:12 -0800,,Eastern Time (US & Canada)
8733,5.67892715603653e+17,positive,0.6304,,,Delta,Denaroche,0,first airline use applepay flight airline,"(33.4942189, -111.926018)",2015-02-17 19:45:48 -0800,Scottsdale,Pacific Time (US & Canada)
8734,5.67892508987908e+17,negative,1.0,Can't Tell,0.6529,Delta,BFontanilla,0,hope system wasnt hacked cause someone el passport info reservation amp couldnt get boarding pas,"(33.7500378, -117.8704931)",2015-02-17 19:44:59 -0800,"Orange County, USA",Pacific Time (US & Canada)
8735,5.67891805867483e+17,positive,0.6411,,0.0,Delta,reidcappel,0,thanks u hang tampa airport forever today really awesome experience,"(40.7453784, -74.4973774)",2015-02-17 19:42:12 -0800,"New Vernon,  NJ",Eastern Time (US & Canada)
8736,5.67890265416946e+17,neutral,0.6925,,,Delta,JetBlueNews,0,new ceo seek right balance please passenger wall alaska highway news,"(39.7837304, -100.445882)",2015-02-17 19:36:04 -0800,USA,Sydney
8739,5.67885370064507e+17,negative,1.0,Cancelled Flight,1.0,Delta,dannygilbs,0,im disappointed flight cancelled flighted mostly excited listen song im blue flying jetblue,"(40.7127281, -74.0060152)",2015-02-17 19:16:37 -0800,"New York, NY",Eastern Time (US & Canada)
8740,5.67880900358312e+17,positive,1.0,,,Delta,odie488,0,friend picture phillip heller jfk ifc said delicious,"(30.2711286, -97.7436995)",2015-02-17 18:58:52 -0800,,Central Time (US & Canada)
8741,5.67879331810247e+17,negative,1.0,Late Flight,1.0,Delta,GraceLavigne,0,flight delayed 3x still taking time amp greeting seat yes gum amp garbage,"(40.7587979, -73.9623427)",2015-02-17 18:52:38 -0800,,Eastern Time (US & Canada)
8742,5.67878078782898e+17,positive,1.0,,,Delta,MoniqueRose18,0,awesome thanks thanks quick response guy rock,"(42.3554334, -71.060511)",2015-02-17 18:47:39 -0800,Boston,
8744,5.6787597486968e+17,positive,0.6989,,,Delta,cindylouwho821,0,app reminded flying fll 2 week chillycvz thankgoodness family friend sunshine,"(38.8950368, -77.0365427)",2015-02-17 18:39:17 -0800,"Washington, DC",Central Time (US & Canada)
8745,5.67875922906456e+17,neutral,1.0,,,Delta,MoniqueRose18,0,sure email screenshot link,"(42.3554334, -71.060511)",2015-02-17 18:39:05 -0800,Boston,
8748,5.67874505881846e+17,neutral,1.0,,,Delta,MoniqueRose18,0,received invitation participate erewards legit jetblue double checking bc site looked different,"(42.3554334, -71.060511)",2015-02-17 18:33:27 -0800,Boston,
8760,5.67869962800472e+17,negative,1.0,Bad Flight,1.0,Delta,Mister_17_5,0,flight dca bos heat ohno bundleup leastthebeverageswillbecold,"(40.7587979, -73.9623427)",2015-02-17 18:15:24 -0800,,Eastern Time (US & Canada)
8761,5.67868027376517e+17,neutral,1.0,,,Delta,PaulRivera88,0,yep tomorrow,"(40.7587979, -73.9623427)",2015-02-17 18:07:42 -0800,,Eastern Time (US & Canada)
8762,5.67867483622748e+17,negative,1.0,Customer Service Issue,0.654,Delta,Analystdoc,0,unfortunately thats available option current system sorry guy thats certain fail fix plz,"(41.021446, -73.625634)",2015-02-17 18:05:33 -0800,"Greenwich, CT",
8764,5.67864588521382e+17,negative,1.0,Cancelled Flight,1.0,Delta,knfitzpa,0,flight cancelled flighted need file claim 50 credit im entitled per yr bill right issued,"(40.7587979, -73.9623427)",2015-02-17 17:54:02 -0800,,Eastern Time (US & Canada)
8765,5.67864058742845e+17,negative,1.0,Customer Service Issue,1.0,Delta,Analystdoc,0,take info beginning cut call back medical practice frequent flyer,"(41.021446, -73.625634)",2015-02-17 17:51:56 -0800,"Greenwich, CT",
8767,5.67862628460159e+17,positive,0.6947,,,Delta,gmggonzalez,0,try thanks else fails old fashioned method tomorrow morning,"(40.7587979, -73.9623427)",2015-02-17 17:46:15 -0800,,Eastern Time (US & Canada)
8768,5.67861067088597e+17,neutral,1.0,,,Delta,gmggonzalez,0,date cant update via google play,"(40.7587979, -73.9623427)",2015-02-17 17:40:03 -0800,,Eastern Time (US & Canada)
8769,5.67860450676904e+17,negative,1.0,Customer Service Issue,0.6596,Delta,gmggonzalez,0,issue mobile boarding pass app keep crashing try accessing thanks,"(40.7587979, -73.9623427)",2015-02-17 17:37:36 -0800,,Eastern Time (US & Canada)
8770,5.67860067602559e+17,neutral,0.6669,,,Delta,JetBlueNews,0,becomes first airline accept apple pay future travel experience,"(39.7837304, -100.445882)",2015-02-17 17:36:05 -0800,USA,Sydney
8771,5.67857135066964e+17,negative,1.0,Can't Tell,0.3417,Delta,techyheads,0,well new baggage fee fare structure reduced legroom turned every hated carrier u congrats,"(40.7587979, -73.9623427)",2015-02-17 17:24:25 -0800,,Eastern Time (US & Canada)
8772,5.67856962521661e+17,positive,1.0,,,Delta,NYC_JaneDoe,0,thank excellent customer service resolved issue quickly,"(40.85149705, -73.0994258107431)",2015-02-17 17:23:44 -0800,"Long Island, NY",Eastern Time (US & Canada)
8773,5.67856400522564e+17,negative,1.0,Can't Tell,0.3441,Delta,Nickymkirk,0,yes well operating outside terminal targeting vulnerable passenger better thief,"(18.4593799, -66.2615332)",2015-02-17 17:21:30 -0800,Dorado,
8774,5.67856127247e+17,negative,0.6678,Customer Service Issue,0.6678,Delta,knfitzpa,0,thats option u help fix wouldve made change earlier given accurate info,"(40.7587979, -73.9623427)",2015-02-17 17:20:25 -0800,,Eastern Time (US & Canada)
8775,5.67855566590255e+17,negative,1.0,Cancelled Flight,1.0,Delta,knfitzpa,0,well saying flight going cancelled flighted amp changing earlier missed chance get tomorrow 12,"(40.7587979, -73.9623427)",2015-02-17 17:18:11 -0800,,Eastern Time (US & Canada)
8776,5.6785370910072e+17,negative,1.0,Flight Attendant Complaints,1.0,Delta,brian_cristiano,0,tell employee,"(40.7127281, -74.0060152)",2015-02-17 17:10:49 -0800,"New York, New York",Eastern Time (US & Canada)
8777,5.67853054348755e+17,negative,1.0,Late Flight,0.3429,Delta,Analystdoc,0,even responded quicker via twitter fail still hold hoping one book flight fail,"(41.021446, -73.625634)",2015-02-17 17:08:13 -0800,"Greenwich, CT",
8778,5.6785300153421e+17,negative,0.67,Customer Service Issue,0.34,Delta,brian_cristiano,0,ah yes put bag floor instead overhead bin one trip safetyfirst sarcasm,"(40.7127281, -74.0060152)",2015-02-17 17:08:00 -0800,"New York, New York",Eastern Time (US & Canada)
8779,5.67852550512181e+17,negative,0.6616,Can't Tell,0.3384,Delta,Nickymkirk,0,exactly leave note,"[18.44643543, -66.28345755]",2015-02-17 17:06:12 -0800,Dorado,
8780,5.678522641e+17,neutral,1.0,,,Delta,JetBlueNews,0,accepting apple pay mobile enterprise,"(39.7837304, -100.445882)",2015-02-17 17:05:04 -0800,USA,Sydney
8781,5.67851942627578e+17,negative,1.0,Customer Service Issue,0.6808,Delta,Analystdoc,0,guy really bad fail someone better call wife back get handled 2033823312 wait hold,"(41.021446, -73.625634)",2015-02-17 17:03:47 -0800,"Greenwich, CT",
8782,5.67851561474384e+17,negative,1.0,Customer Service Issue,0.6803,Delta,Analystdoc,0,fail wife phone asking switch flight time mid switch get disconnected cancelled flightled new time call back,"(41.021446, -73.625634)",2015-02-17 17:02:17 -0800,"Greenwich, CT",
8784,5.67848716738011e+17,negative,1.0,Customer Service Issue,0.3556,Delta,Nickymkirk,0,tried u towed think ill flying terminal risk 75 fine corrupt police official,"(18.4593799, -66.2615332)",2015-02-17 16:50:58 -0800,Dorado,
8785,5.67848437992985e+17,neutral,1.0,,,Delta,tom_brant,1,selfie flight 83 jfk orlando,"(41.4847657, -73.2131908)",2015-02-17 16:49:52 -0800,"Southbury, CT",
8786,5.67848171155497e+17,negative,0.6551,Can't Tell,0.3449,Delta,Nickymkirk,0,ticket issued whilst delivering customer,"(18.4593799, -66.2615332)",2015-02-17 16:48:48 -0800,Dorado,
8787,5.67848084572533e+17,negative,1.0,Can't Tell,0.6899,Delta,Nickymkirk,0,understand policy targeting passenger good business addressed security,"(18.4593799, -66.2615332)",2015-02-17 16:48:28 -0800,Dorado,
8788,5.67847163465765e+17,negative,1.0,Customer Service Issue,1.0,Delta,brian_cristiano,0,always fan maybe next time ill fly real customer service,"(40.7127281, -74.0060152)",2015-02-17 16:44:48 -0800,"New York, New York",Eastern Time (US & Canada)
8789,5.67846268090741e+17,positive,1.0,,,Delta,TriRacer429,0,agree frequent tweeter discount could fly see friend,"(38.8769326, -77.0893094)",2015-02-17 16:41:15 -0800,"Arlington, Virginia ",
8790,5.67846026507391e+17,negative,0.6363,Can't Tell,0.3417,Delta,MerrickRealtor,0,understood could go put standby list 5 hour prior flight,"(41.1650536, -98.0531937)",2015-02-17 16:40:17 -0800,Merrick,America/New_York
8792,5.6784538210286e+17,negative,1.0,Bad Flight,0.3535,Delta,brian_cristiano,0,im penalized packing lightly 1 bag paying extra seat,"(40.7127281, -74.0060152)",2015-02-17 16:37:43 -0800,"New York, New York",Eastern Time (US & Canada)
